 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
53,250,2,2,104,352,52,52,52,0,176,176,176,0,1824000,16000,83.33333333,104.5769254,201,1,1,1,0,1,1,48,48,0,48,48,0,0,0,0,80,80,8000,8000,52,176,101.6,67.91759713,4612.8,0,0,0,0,0,0,0,0,1,127,52,176,80,0,0,0,0,0,0,2,104,2,352,-1,-1,1,40,0,0,0,0,0,0,0,0,0
389,168,2,2,412,326,206,206,206,0,163,163,163,0,4392857.143,23809.52381,56,90.06664199,160,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,11904.7619,11904.7619,163,206,188.8,23.55206997,554.7,0,0,0,0,0,0,0,0,1,236,206,163,64,0,0,0,0,0,0,2,412,2,326,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,24759,2,2,78,194,39,39,39,0,97,97,97,0,10985.90412,161.5574135,8253,14290.28527,24754,1,1,1,0,1,1,4,4,0,4,4,0,0,0,0,80,80,80.77870673,80.77870673,39,97,62.2,31.76790834,1009.2,0,0,0,0,0,0,0,0,1,77.75,39,97,80,0,0,0,0,0,0,2,78,2,194,-1,-1,1,40,0,0,0,0,0,0,0,0,0
53,365,2,2,76,484,38,38,38,0,242,242,242,0,1534246.575,10958.90411,121.6666667,205.5366958,359,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,5479.452055,5479.452055,38,242,119.6,111.7354017,12484.8,0,0,0,0,0,0,0,0,1,149.5,38,242,64,0,0,0,0,0,0,2,76,2,484,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,24299,2,2,74,202,37,37,37,0,101,101,101,0,11358.49212,164.6158278,8099.666667,13948.49384,24206,46,46,46,0,46,46,47,47,0,47,47,0,0,0,0,64,64,82.30791391,82.30791391,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37,101,64,0,0,0,0,0,0,2,74,2,202,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53318,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,0
22,45,1,1,0,0,0,0,0,0,0,0,0,0,0,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,22222.22222,22222.22222,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,1
53,96521,2,2,96,356,48,48,48,0,178,178,178,0,4682.918743,41.44175879,32173.66667,55722.96124,96517,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,20.72087939,20.72087939,48,178,100,71.20393248,5070,0,0,0,0,0,0,0,0,1,125,48,178,40,0,0,0,0,0,0,2,96,2,356,-1,-1,1,20,0,0,0,0,0,0,0,0,0
35669,87,1,1,0,0,0,0,0,0,0,0,0,0,0,22988.50575,87,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11494.25287,11494.25287,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,61,333,0,32,0,0,0,0,0,0,0,0,0
53,45335,2,2,68,238,34,34,34,0,119,119,119,0,6749.751847,88.23205029,15111.66667,26168.9783,45329,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,40,44.11602515,44.11602515,34,119,68,46.55641739,2167.5,0,0,0,0,0,0,0,0,1,85,34,119,64,0,0,0,0,0,0,2,68,2,238,-1,-1,1,32,0,0,0,0,0,0,0,0,0
57772,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,286,256,0,20,0,0,0,0,0,0,0,0,0
53,54121,2,2,74,202,37,37,37,0,101,101,101,0,5099.684041,73.90846437,18040.33333,31240.71174,54114,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,36.95423218,36.95423218,37,101,62.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,78.25,37,101,64,0,0,0,0,0,0,2,74,2,202,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,212,2,2,68,380,34,34,34,0,190,190,190,0,2113207.547,18867.92453,70.66666667,117.2021046,206,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,9433.962264,9433.962264,34,190,96.4,85.44471897,7300.8,0,0,0,0,0,0,0,0,1,120.5,34,190,40,0,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,61621,4,2,148,270,37,37,37,0,135,135,135,0,6783.401762,97.36940329,12324.2,17560.06665,37692,3,23926,7975.333333,13808.48639,23920,3,3,3,0,3,3,0,0,0,0,80,40,64.91293553,32.45646776,37,135,65,47.81910357,2286.666667,0,0,0,0,0,0,0,0,0,75.83333333,37,135,80,0,0,0,0,0,0,4,148,2,270,-1,-1,3,20,0,0,0,0,0,0,0,0,0
21,58,1,2,0,0,0,0,0,0,0,0,0,0,0,51724.13793,29,28.28427125,49,9,0,0,0,0,0,49,49,0,49,49,0,0,0,0,20,40,17241.37931,34482.75862,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,20,0,0,0,0,0,0,1,0,2,0,255,229,0,20,0,0,0,0,0,0,0,0,0
53,161784,4,2,176,662,44,44,44,0,331,331,331,0,5179.745834,37.08648568,32356.8,52243.16394,120044,1,120049,40016.33333,69305.99236,120044,1,2,2,0,2,2,0,0,0,0,80,40,24.72432379,12.36216189,44,331,126,140.0416605,19611.66667,0,0,0,0,0,0,0,0,0,147,44,331,80,0,0,0,0,0,0,4,176,2,662,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,163,2,2,60,264,30,30,30,0,132,132,132,0,1987730.061,24539.8773,54.33333333,89.77935917,158,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,64,64,12269.93865,12269.93865,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,60544,4,2,160,278,40,40,40,0,139,139,139,0,7234.408034,99.10147992,12108.8,16713.68705,33484,3,33491,11163.66667,19329.97569,33484,3,47,47,0,47,47,0,0,0,0,80,64,66.06765328,33.03382664,40,139,68.28571429,48.30705361,2333.571429,0,0,0,0,0,0,0,0,0,79.66666667,40,139,80,0,0,0,0,0,0,4,160,2,278,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,221,2,2,90,354,45,45,45,0,177,177,177,0,2009049.774,18099.54751,73.66666667,121.5332602,214,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,9049.773756,9049.773756,45,177,97.8,72.29937759,5227.2,0,0,0,0,0,0,0,0,1,122.25,45,177,40,0,0,0,0,0,0,2,90,2,354,-1,-1,1,20,0,0,0,0,0,0,0,0,0
55106,4426,2,0,0,0,0,0,0,0,0,0,0,0,0,451.8752824,4426,0,4426,4426,4426,4426,0,4426,4426,0,0,0,0,0,0,0,0,0,52,0,451.8752824,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,0,2,0,0,0,245,-1,0,20,0,0,0,0,0,0,0,0,0
53,159,2,2,76,108,38,38,38,0,54,54,54,0,1157232.704,25157.2327,53,86.60254038,153,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,12578.61635,12578.61635,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,40,0,0,0,0,0,0,2,76,2,108,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,195,2,2,82,254,41,41,41,0,127,127,127,0,1723076.923,20512.82051,65,60.32412453,132,15,15,15,0,15,15,48,48,0,48,48,0,0,0,0,40,40,10256.41026,10256.41026,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41,127,40,0,0,0,0,0,0,2,82,2,254,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,60334,2,2,180,212,90,90,90,0,106,106,106,0,6497.165777,66.29760997,20111.33333,34826.92294,60326,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,33.14880499,33.14880499,90,106,96.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,120.5,90,106,64,0,0,0,0,0,0,2,180,2,212,-1,-1,1,32,0,0,0,0,0,0,0,0,0
22,11828932,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,401.811423,4.480539748,227479.4615,610522.2003,2102792,11,9941995,497099.75,871615.6871,2146326,480,11800000,381574.7742,756956.847,2102792,22,0,0,0,0,680,1032,1.775308202,2.705231546,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,680,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,1
52972,55,1,1,0,0,0,0,0,0,0,0,0,0,0,36363.63636,55,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,407,1009,0,32,0,0,0,0,0,0,0,0,0
53,24542,2,2,72,328,36,36,36,0,164,164,164,0,16298.59017,162.9859017,8180.666667,14088.78995,24449,46,46,46,0,46,46,47,47,0,47,47,0,0,0,0,64,64,81.49295086,81.49295086,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109,36,164,64,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,31182,2,2,66,140,33,33,33,0,70,70,70,0,6606.375473,128.2791354,10394,17919.79766,31086,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,40,64.1395677,64.1395677,33,70,47.8,20.26573463,410.7,0,0,0,0,0,0,0,0,1,59.75,33,70,64,0,0,0,0,0,0,2,66,2,140,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,31365,2,2,64,204,32,32,32,0,102,102,102,0,8544.556034,127.5306871,10455,18102.52902,31358,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,63.76534354,63.76534354,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,162,2,2,84,116,42,42,42,0,58,58,58,0,1234567.901,24691.35802,54,87.46999486,155,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,12345.67901,12345.67901,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42,58,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,60612,2,2,160,328,80,80,80,0,164,164,164,0,8051.210981,65.99353263,20204,34948.46241,60559,4,49,49,0,49,49,4,4,0,4,4,0,0,0,0,40,40,32.99676632,32.99676632,80,164,113.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,142,80,164,40,0,0,0,0,0,0,2,160,2,328,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,1650761,2,2,158,158,79,79,79,0,79,79,79,0,191.4268631,2.42312485,550253.6667,953062.1116,1650755,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,1.211562425,1.211562425,79,79,79,0,0,0,0,0,0,0,0,0,0,1,98.75,79,79,64,0,0,0,0,0,0,2,158,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,86532,2,2,82,204,41,41,41,0,102,102,102,0,3305.135672,46.22567374,28844,49954.07734,86526,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,23.11283687,23.11283687,41,102,65.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,81.75,41,102,40,0,0,0,0,0,0,2,82,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,270,2,2,64,270,32,32,32,0,135,135,135,0,1237037.037,14814.81481,90,145.5472432,258,2,10,10,0,10,10,2,2,0,2,2,0,0,0,0,80,80,7407.407407,7407.407407,32,135,73.2,56.41542342,3182.7,0,0,0,0,0,0,0,0,1,91.5,32,135,80,0,0,0,0,0,0,2,64,2,270,-1,-1,1,40,0,0,0,0,0,0,0,0,0
53,60995,2,2,76,108,38,38,38,0,54,54,54,0,3016.640708,65.57914583,20331.66667,35209.41749,60988,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,80,40,32.78957292,32.78957292,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38,54,80,0,0,0,0,0,0,2,76,2,108,-1,-1,1,40,0,0,0,0,0,0,0,0,0
35894,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,62500,62500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,147,1027,0,32,0,0,0,0,0,0,0,0,0
53,189,2,2,70,194,35,35,35,0,97,97,97,0,1396825.397,21164.02116,63,68.73863542,138,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,10582.01058,10582.01058,35,97,59.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,74.75,35,97,64,0,0,0,0,0,0,2,70,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,0
443,102692656,16,14,782,778,469,0,48.875,126.4425429,613,0,55.57142857,166.3544475,15.19095971,0.292133841,3541126.069,4640461.988,10000000,134,103000000,6846177.067,4714800.722,10300000,199,94300000,7254713.692,4703648.167,10300000,267625,0,0,0,0,332,284,0.155804715,0.136329126,0,613,50.32258065,141.7188266,20084.22581,0,0,0,1,0,0,0,0,0,52,48.875,55.57142857,332,0,0,0,0,0,0,16,782,14,778,8192,64076,12,20,462743.2,621568.3834,2231757,265855,9806522.4,595062.218,10000000,8113550,0
10532,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.1111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.55556,55555.55556,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,106,256,0,20,0,0,0,0,0,0,0,0,0
80,119826,1,1,0,0,0,0,0,0,0,0,0,0,0,16.69086843,119826,0,119826,119826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8.345434213,8.345434213,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,279,381,0,32,0,0,0,0,0,0,0,0,0
53,50550,2,2,84,192,42,42,42,0,96,96,96,0,5459.940653,79.12957468,16850,29178.99393,50543,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,39.56478734,39.56478734,42,96,63.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,79.5,42,96,64,0,0,0,0,0,0,2,84,2,192,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,151648,4,4,180,244,45,45,45,0,61,61,61,0,2795.948512,52.75374552,21664,57032.92518,151002,1,151222,50407.33333,87303.73229,151217,1,151432,50477.33333,87425.84187,151428,1,0,0,0,0,80,80,26.37687276,26.37687276,45,61,52.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,58.625,45,61,80,0,0,0,0,0,0,4,180,4,244,-1,-1,3,20,0,0,0,0,0,0,0,0,0
59964,22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.09091,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,45454.54545,45454.54545,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,307,0,32,0,0,0,0,0,0,0,0,0
53,200,2,2,70,178,35,35,35,0,89,89,89,0,1240000,20000,66.66666667,113.738003,198,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,80,80,10000,10000,35,89,56.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,70.75,35,89,80,0,0,0,0,0,0,2,70,2,178,-1,-1,1,40,0,0,0,0,0,0,0,0,0
54086,212,2,0,0,0,0,0,0,0,0,0,0,0,0,9433.962264,212,0,212,212,212,212,0,212,212,0,0,0,0,0,0,0,0,0,40,0,9433.962264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,40880,-1,0,20,0,0,0,0,0,0,0,0,0
53,24326,2,2,88,246,44,44,44,0,123,123,123,0,13730.16526,164.4331168,8108.666667,14037.69445,24318,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,40,82.21655841,82.21655841,44,123,75.6,43.27008204,1872.3,0,0,0,0,0,0,0,0,1,94.5,44,123,64,0,0,0,0,0,0,2,88,2,246,-1,-1,1,32,0,0,0,0,0,0,0,0,0
57108,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,62500,62500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2058,33304,0,32,0,0,0,0,0,0,0,0,0
52128,37,1,1,0,0,0,0,0,0,0,0,0,0,0,54054.05405,37,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,27027.02703,27027.02703,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,119,255,0,20,0,0,0,0,0,0,0,0,0
53,240,2,2,74,154,37,37,37,0,77,77,77,0,950000,16666.66667,80,131.6358614,232,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,8333.333333,8333.333333,37,77,53,21.9089023,480,0,0,0,0,0,0,0,0,1,66.25,37,77,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0,0
443,3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,0
53,227,2,2,68,482,34,34,34,0,241,241,241,0,2422907.489,17621.14537,75.66666667,89.75707957,176,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,8810.572687,8810.572687,34,241,116.8,113.3785694,12854.7,0,0,0,0,0,0,0,0,1,146,34,241,40,0,0,0,0,0,0,2,68,2,482,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,85162,4,2,164,424,41,41,41,0,212,212,212,0,6904.487917,70.45395834,17032.4,27066.53033,62012,3,62020,20673.33333,35800.33549,62012,4,3,3,0,3,3,0,0,0,0,80,40,46.96930556,23.48465278,41,212,89.85714286,83.43945624,6962.142857,0,0,0,0,0,0,0,0,0,104.8333333,41,212,80,0,0,0,0,0,0,4,164,2,424,-1,-1,3,20,0,0,0,0,0,0,0,0,0
53,132517,2,2,62,106,31,31,31,0,53,53,53,0,1267.761872,30.18480648,44172.33333,76506.12756,132514,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,40,40,15.09240324,15.09240324,31,53,39.8,12.04989627,145.2,0,0,0,0,0,0,0,0,1,49.75,31,53,40,0,0,0,0,0,0,2,62,2,106,-1,-1,1,20,0,0,0,0,0,0,0,0,0
62444,35957,2,1,0,0,0,0,0,0,0,0,0,0,0,83.4329894,17978.5,25391.49741,35933,24,35957,35957,0,35957,35957,0,0,0,0,0,0,0,0,0,76,32,55.62199294,27.81099647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,76,0,0,0,0,0,0,2,0,1,0,362,32832,0,32,0,0,0,0,0,0,0,0,0
53,221,2,2,64,276,32,32,32,0,138,138,138,0,1538461.538,18099.54751,73.66666667,120.6662063,213,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,80,80,9049.773756,9049.773756,32,138,74.4,58.0585911,3370.8,0,0,0,0,0,0,0,0,1,93,32,138,80,0,0,0,0,0,0,2,64,2,276,-1,-1,1,40,0,0,0,0,0,0,0,0,0
50514,40,1,1,0,0,0,0,0,0,0,0,0,0,0,50000,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,25000,25000,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,122,299,0,32,0,0,0,0,0,0,0,0,0
1662,117,1,1,0,0,0,0,0,0,0,0,0,0,0,17094.01709,117,0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8547.008547,8547.008547,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,288,253,0,20,0,0,0,0,0,0,0,0,0
53,224,2,2,64,120,32,32,32,0,60,60,60,0,821428.5714,17857.14286,74.66666667,124.9973333,219,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,8928.571429,8928.571429,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54,32,60,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,30626,2,2,96,180,48,48,48,0,90,90,90,0,9011.95063,130.6079801,10208.66667,17676.73319,30620,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,65.30399007,65.30399007,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81,48,90,64,0,0,0,0,0,0,2,96,2,180,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,264,2,2,94,220,47,47,47,0,110,110,110,0,1189393.939,15151.51515,88,111.7273467,214,1,1,1,0,1,1,49,49,0,49,49,0,0,0,0,80,80,7575.757576,7575.757576,47,110,72.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,90.25,47,110,80,0,0,0,0,0,0,2,94,2,220,-1,-1,1,40,0,0,0,0,0,0,0,0,0
53,59909,2,2,64,256,32,32,32,0,128,128,128,0,5341.434509,66.76793136,19969.66667,34505.33884,59813,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,33.38396568,33.38396568,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88,32,128,64,0,0,0,0,0,0,2,64,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,85219,2,2,70,254,35,35,35,0,127,127,127,0,3801.969044,46.93788944,28406.33333,49197.7485,85215,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,64,23.46894472,23.46894472,35,127,71.8,50.39047529,2539.2,0,0,0,0,0,0,0,0,1,89.75,35,127,40,0,0,0,0,0,0,2,70,2,254,-1,-1,1,20,0,0,0,0,0,0,0,0,0
443,20152179,3,2,46,46,46,0,15.33333333,26.55811238,46,0,23,32.52691193,4.565263141,0.248112127,5038044.75,10000000,20100000,3,20200000,10100000,14100000,20100000,93459,3,3,0,3,3,1,0,0,0,60,40,0.148867276,0.099244851,0,46,23,25.19523765,634.8,0,1,0,0,1,0,0,0,0,27.6,15.33333333,23,60,0,0,0,0,0,0,3,46,2,46,256,474,0,20,93459,0,93459,93459,20100000,0,20100000,20100000,0
53,61046,2,2,60,360,30,30,30,0,180,180,180,0,6880.057661,65.52435868,20348.66667,35199.89809,60994,4,4,4,0,4,4,48,48,0,48,48,0,0,0,0,40,40,32.76217934,32.76217934,30,180,90,82.15838363,6750,0,0,0,0,0,0,0,0,1,112.5,30,180,40,0,0,0,0,0,0,2,60,2,360,-1,-1,1,20,0,0,0,0,0,0,0,0,0
80,50586,1,1,0,0,0,0,0,0,0,0,0,0,0,39.53663069,50586,0,50586,50586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19.76831534,19.76831534,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,252,118,0,20,0,0,0,0,0,0,0,0,0
53,61677,2,2,58,186,29,29,29,0,93,93,93,0,3956.093844,64.85399744,20559,35603.17038,61670,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,32.42699872,32.42699872,29,93,54.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,68.25,29,93,64,0,0,0,0,0,0,2,58,2,186,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,105591,2,2,64,256,32,32,32,0,128,128,128,0,3030.561317,37.88201646,35197,60956.9301,105584,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,18.94100823,18.94100823,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88,32,128,64,0,0,0,0,0,0,2,64,2,256,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,159,2,2,80,112,40,40,40,0,56,56,56,0,1207547.17,25157.2327,53,85.73797292,152,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,12578.61635,12578.61635,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,0
53,241,2,2,68,132,34,34,34,0,66,66,66,0,829875.5187,16597.51037,80.33333333,133.0801763,234,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,8298.755187,8298.755187,34,66,46.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,58.5,34,66,64,0,0,0,0,0,0,2,68,2,132,-1,-1,1,32,0,0,0,0,0,0,0,0,0
53,182,2,2,58,234,29,29,29,0,117,117,117,0,1604395.604,21978.02198,60.66666667,99.88159657,176,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,10989.01099,10989.01099,29,117,64.2,48.19958506,2323.2,0,0,0,0,0,0,0,0,1,80.25,29,117,40,0,0,0,0,0,0,2,58,2,234,-1,-1,1,20,0,0,0,0,0,0,0,0,0
